DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPO_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPO_DE_EDAD.2
3;6;3100000000015;3;10;0;0;MORALES BOZMEDIANO LUIS SANTIAGO;1;36,0191780821918;2;ALAJO PLAZAS CRISTIAN ALEXANDER;1;31,027397260274;2; ; ; ; 
7;71;7170000000098;14;17;0;0;ORTEGA DELIA MARIA;2;76,1150684931507;4;ALARCON ARGUDO PAOLA KATHERINE;2;30,958904109589;2; ; ; ; 
7;22004;7220000000007;1;22;0;0;MONTAÑO CORTEZ EDUARDO;1;53,9617486338798;3;ALARCON AVALOS JORGE BOLIVAR;1;46,0437158469945;3; ; ; ; 
5;6005;5061950000079;4;6;195;0;BARRAGAN GUERRERO ISABEL;2;24,5013698630137;1;ALARCON BRONCANO MIGUEL ANGEL;1;29,786301369863;1; ; ; ; 
5;1;5095100000005;2;9;510;0;ORTIZ ARANA NEIFE DE LOURDES;2;46,2814207650273;3;ALARCON BUENO VERONICA YESENIA;2;27,1917808219178;1; ; ; ; 
5;1;5129450000006;3;12;945;0;PERERO MERO NELIDA JACINTA;2;42,1639344262295;2;ALARCON CASTRO HAYDEE MARISOL;2;36,9424657534247;2; ; ; ; 
7;3;7130000000018;2;13;0;0;MENDOZA GUILLEN FRANCISCO XAVIER ALBERTO;1;42,8164383561644;2;ALARCON CLAVIJO RAMON NICOLAS;1;55,6958904109589;3; ; ; ; 
7;4;7060000000015;3;6;0;0;SALAS CABRERA VERONICA DEL CARMEN;2;27,0328767123288;1;ALARCON FIALLOS JANETH PATRICIA;2;25,3945205479452;1; ; ; ; 
5;6007;5062250000009;3;6;225;0;NARVAEZ SANCHEZ CARLOS ESTUARDO;1;58,6475409836066;3;ALARCON GUANANGA ROCIO ELIZABETH;2;31,5561643835616;2; ; ; ; 
5;12001;5125160000022;1;12;516;0;TROYA FUERTES JUAN CARLOS;1;35,2438356164384;2;ALARCON MEDINA FRANKLIN EDUARDO;1;54,9561643835616;3; ; ; ; 
5;10;5134400000057;3;13;440;0;MOLINA PALMA FREDDY XAVIER;1;34,0956284153005;2;ALARCON MERA JORGE DANIEL;1;28,9753424657534;1; ; ; ; 
5;1;5134500000010;5;13;450;0;CEDEÑO CEVALLOS COLON HERACLITO;1;50,972602739726;3;ALARCON MOLINA LUIS ENRIQUE;1;57,9398907103825;3; ; ; ; 
5;17016;5170850000088;4;17;85;0;LOPEZ OLIVO NORALMA NANCIS;2;48,2054794520548;3;ALARCON MORA RODRIGO FABIAN;1;39,1342465753425;2; ; ; ; 
7;5;7090000000073;1;9;0;0;AZIN ARCE ANNABELLA EMMA;2;45,3780821917808;3;ALARCON SAENZ HECTOR FERNANDO RAFAEL;1;60,1835616438356;3; ; ; ; 
3;3;3020000000003;1;2;0;0;SIERRA GUIZADO MARIO FERNANDO;1;38,6830601092896;2;ALARCON SANCHEZ CARMEN YOLANDA;2;48,5917808219178;3; ; ; ; 
7;1;7170000000025;11;17;0;0;ALCIVAR DELGADO JOHANA VANESA;2;45,9098360655738;3;ALARCON SANTIN MARIANA DE JESUS;2;41,9344262295082;2; ; ; ; 
5;6;5134700000015;3;13;470;0;GOMEZ ALVARADO LIDER DIOBAR;1;39,3890410958904;2;ALAVA ALVAREZ SIGIFREDO PROCOPIO;1;56,9397260273973;3; ; ; ; 
7;6;7090000000098;8;9;0;0;GARIBALDI CONFORME CARLA MARIA;2;25,7150684931507;1;ALAVA CALDERON NORA NEIRA;2;48,0821917808219;3; ; ; ; 
7;4;7090000000065;11;9;0;0;CHIPE SALAZAR ALBA ELVIRA;2;57,7205479452055;3;ALAVA CEDENO EDWIN TYRONE;1;47,7643835616438;3; ; ; ; 
5;7;5085700000018;3;8;570;0;OLARTE PANTA PABLO SAMUEL;1;39,2054794520548;2;ALAVA ESMERALDAS BETIZ RAMONA;2;39,4109589041096;2; ; ; ; 
7;55;7130000000090;2;13;0;0;CHAVEZ LOOR FERNANDO JOSE;1;68,3780821917808;4;ALAVA LOOR DANIEL SEGUNDO;1;63,1205479452055;3; ; ; ; 
3;6;3130000000027;2;13;0;0;SOLORZANO LOPEZ KLEBER SIGFRIDO;1;47,586301369863;3;ALAVA LOOR MARLON DIOSDADO;1;31,5068493150685;2; ; ; ; 
5;4;5170850000020;2;17;85;0;MENDOZA ALAVA MARLON EUGENIO;1;40,1506849315069;2;ALAVA MOLINA MAYRA DE LOURDES;2;26,103825136612;1; ; ; ; 
3;62;3070000000048;4;7;0;0;BENITEZ LUZON CARMEN NARCISA;2;42,2377049180328;2;ALAVA MORA DILFIDO DE LOS SANTOS;1;39,5534246575342;2; ; ; ; 
5;24;5098200000037;2;9;820;0;MENDOZA PINTO ANGEL;1;56,5369863013699;3;ALAVA ROMERO YULY ELENA;2;42,1010928961749;2; ; ; ; 
5;4;5085750000010;2;8;575;0;VACA SEGUNDO AGUSTIN;1;56,0027397260274;3;ALAVA VERA LIRIS MARIA;2;44,0219178082192;2; ; ; ; 
7;48;7030000000002;2;3;0;0;GALLEGOS CACERES MIRIAN MARLENE;2;30,0273224043716;2;ALAVA ZAMBRANO MARIA AUXILIADORA;2;50,4726775956284;3; ; ; ; 
3;55;3090000000092;2;9;0;0;TOURON MORANTE CARMEN ELIZABETH;2;34,8684931506849;2;ALBAN JARAMILLO DIEGO LUIS;1;44,6109589041096;2; ; ; ; 
7;16004;7160000000018;2;16;0;0;MONTERO MARIÑO SEGUNDO MANUEL;1;42,7213114754098;2;ALBAN LIZANO SUSANA FABIOLA;2;50,6338797814208;3; ; ; ; 
5;8;5134500000039;4;13;450;0;MERA FRANCO ROSA JOSEFINA;2;39,5698630136986;2;ALBAN ROMERO INES ESPERANZA;2;40,3643835616438;2; ; ; ; 
5;18006;5181500000022;1;18;150;0;SILVA CAICEDO LUIS OSWALDO;1;51,3068493150685;3;ALBAN VALLE JORGE ERNESTO;1;43,3698630136986;2; ; ; ; 
3;1;3050000000006;3;5;0;0;ALTAMIRANO PALACIOS WILMA MARIBEL;2;33,3561643835616;2;ALBARRACIN MORA CARLOS ALBERTO;1;27,4328767123288;1; ; ; ; 
6;55;6196602110008;3;19;660;2110;CORDERO JIMENEZ ENID ELIZABETH;2;20,6219178082192;1;ALBERCA ABAD MARIA ISABEL;2;35,4328767123288;2; ; ; ; 
6;4;6196602110005;5;19;660;2110;JIMENEZ ABAD IVAN BENEDICTO;1;21,1095890410959;1;ALBERCA ABAD MARIA LUCRECIA;2;29,5123287671233;1; ; ; ; 
5;9;5191300000010;2;19;130;0;ZHINGRE DUQUE SILVIO WILFRIDO;1;33,0958904109589;2;ALBERCA VELEZ EDUARDO;1;29,7424657534247;1; ; ; ; 
5;4;5216260000005;1;21;626;0;AGUILAR JARAMILLO JUAN VICENTE;1;56,4931506849315;3;ALBINO CRIOLLO DAVID ESTUARDO;1;35,0520547945206;2; ; ; ; 
5;24;5170600000055;6;17;60;0;SALME IMBACUAN WILSON ALFONSO;1;40,9068493150685;2;ALBUJA GOMEZ MIGUEL ENRIQUE;1;44,6739726027397;2; ; ; ; 
7;10;7050000000036;4;5;0;0;ROMERO NARANJO CARMITA DEL CONSUELO;2;33,9726775956284;2;ALBUJA OCAMPO LUISA JIMENA;2;42,3169398907104;2; ; ; ; 
5;4;5134650000008;2;13;465;0;ALCIVAR CARRENO ZITA NOEMI;2;34,4125683060109;2;ALCIVAR ALCIVAR JULIA ARACELY;2;33,5506849315069;2; ; ; ; 
7;4;7130000000025;1;13;0;0;BUSTAMANTE VERA SIMON;1;55,6547945205479;3;ALCIVAR ALCIVAR MARIANA AZUCENA;2;59,8958904109589;3; ; ; ; 
5;5;5134650000011;2;13;465;0;RUIZ BRAVO JOSE TEODULFO;1;37,372602739726;2;ALCIVAR ALCIVAR MERCEDES DOMITILA;2;54,8;3; ; ; ; 
5;4;5135000000007;1;13;500;0;GARCES RODRIGUEZ CALIXTO ELOY;1;53,4054794520548;3;ALCIVAR ANDRADE MERCEDES MATILDE;2;45,8579234972678;3; ; ; ; 
5;48;5125150000004;4;12;515;0;BARRAGAN SANCHEZ WILSON MARINO;1;45,8715846994535;3;ALCIVAR BELTRAN ANALUISA;2;69,827868852459;4; ; ; ; 
7;4;7080000000013;1;8;0;0;CRUZ CAMACHO FREDY WILSON;1;48,4904109589041;3;ALCIVAR BERMUDEZ JUAN DE DIOS;1;46,0191256830601;3; ; ; ; 
5;62;5134800000047;2;13;480;0;ERAZO ALCIVAR GLADYS ELIZABETH;2;39,2904109589041;2;ALCIVAR CEDENO DARWIN SNEIDER;1;25,8060109289617;1; ; ; ; 
5;22004;5226450000012;3;22;645;0;FUENTES MOYANO MADY OTILIA;2;38,3469945355191;2;ALCIVAR CEVALLOS DEYSI MERCEDES;2;24,1479452054795;1; ; ; ; 
5;11;5093900000086;2;9;390;0;ZAMBRANO CHAVEZ MARIA KARINA;2;30,1666666666667;2;ALCIVAR CHAVEZ MAYRA LISSETTE;2;21,1178082191781;1; ; ; ; 
3;13004;3130000000042;2;13;0;0;GARCIA ANDRADE SARA ISABEL;2;25,441095890411;1;ALCIVAR CRUZATTY MIRIAN ELENA;2;38,0628415300546;2; ; ; ; 
3;9;3090000000060;6;9;0;0;JACOME GALARZA NOEMI GEOVANI;2;52,7205479452055;3;ALCIVAR DE FAZ VICENTA JUDITH;2;44,4821917808219;2; ; ; ; 
5;48;5134750000003;3;13;475;0;VELASQUEZ ZAMBRANO HUGO CELY;1;38,8849315068493;2;ALCIVAR DUENAS JORGE LUIS;1;51,2958904109589;3; ; ; ; 
5;6;5134400000033;3;13;440;0;GUTIERREZ FERNANDEZ JORGE WASHINGTON;1;36,5506849315069;2;ALCIVAR ESTUPIÑAN JAIRO NAVOR;1;43,7397260273973;2; ; ; ; 
5;4;5134800000017;2;13;480;0;VERA FIGUEROA LIBY DEL CARMEN;2;55,6520547945205;3;ALCIVAR GILER YANDRY ALEXANDER;1;25,7753424657534;1; ; ; ; 
5;6;5091250000014;2;9;125;0;CHANGO IZA JOSE LUIS;1;37,5780821917808;2;ALCIVAR GOMEZ PEDRO;1;50,0792349726776;3; ; ; ; 
5;4;5094150000010;1;9;415;0;TOBAR RIZZO BIENVENIDO AURELIO;1;52,5671232876712;3;ALCIVAR MENDEZ FLOR DEL ROCIO;2;23,4876712328767;1; ; ; ; 
5;51;5093900000082;5;9;390;0;GOYBURO LADINES BLANCA ROSA;2;27,5917808219178;1;ALCIVAR MENDOZA KARLA ANGELICA;2;20,958904109589;1; ; ; ; 
3;10;3130000000047;2;13;0;0;LOPEZ LUCAS CARMEN HAYDEE;2;37,0794520547945;2;ALCIVAR NAVARRETE DIANA PATRICIA;2;26,4754098360656;1; ; ; ; 
5;11;5085600000046;1;8;560;0;ROBALINO FREIRE MARIO VICENTE;1;51,8547945205479;3;ALCIVAR RODRIGUEZ GUSTAVO EDUARDO;1;31,9397260273973;2; ; ; ; 
5;13004;5134650000022;1;13;465;0;CEDEÑO VILLAGOMEZ WINSTON NEVILLE;1;54,7622950819672;3;ALCIVAR RODRIGUEZ NANCY ERNESTO;2;61,1616438356164;3; ; ; ; 
7;5;7090000000083;11;9;0;0;MACIAS ZAMBRANO SHIRLEY IVONNE;2;36,9835616438356;2;ALCIVAR SALDARRIAGA AGUSTIN AGAPITO;1;55,1315068493151;3; ; ; ; 
5;4;5134700000009;3;13;470;0;FERNANDEZ CEVALLOS PEDRO PABLO;1;53,6;3;ALCIVAR SALTOS LORENA CECILIA;2;33,2438356164384;2; ; ; ; 
7;8;7150000000011;1;15;0;0;MONTES MOROCHO MARIO FERNANDO;1;42,6338797814208;2;ALDAS MENA FRANKLIN ALEXANDER;1;26,4398907103825;1; ; ; ; 
5;4006;5040100000005;2;4;10;0;NAVARRETE GUZMAN CARLOS ALFREDO;1;48,9178082191781;3;ALDAS VASQUEZ JORGE EFRAIN;1;66,2677595628415;4; ; ; ; 
5;48;5178960000003;3;17;896;0;QUINTANILLA ORDONEZ LUPE CECILIA;2;27,1479452054795;1;ALDAZ ABRIL NORMA TRINIDAD;2;35,7424657534247;2; ; ; ; 
5;48;5181400000003;3;18;140;0;RAMOS LLERENA MARIA CARMEN;2;43,8520547945205;2;ALDAZ AIMACANA SILVIA JACKELINE;2;36,0109589041096;2; ; ; ; 
5;55;5134400000070;4;13;440;0;OLMEDO ESPINOZA MARTHA PETITA;2;32,172602739726;2;ALDAZ ARGANDOÑA ANA ALEXANDRA;2;24,7945205479452;1; ; ; ; 
5;4;5156350000004;2;15;635;0;MORA ESCOBAR CECILIA MAGDALENA;2;49,4493150684931;3;ALDAZ ARMAS MARCO VINICIO;1;38,2786885245902;2; ; ; ; 
5;48;5069000000003;3;6;900;0;SATIAN MOINA DANIEL CORNELIO;1;33,6876712328767;2;ALDAZ PARRA MARTA GRACIELA;2;44,3424657534247;2; ; ; ; 
5;17004;5170600000119;7;17;60;0;BONILLA MONTENEGRO SILVANA LORENA;2;28,1479452054795;1;ALDAZ YEPEZ IVAN PATRICIO;1;26,8904109589041;1; ; ; ; 
5;8;5098200000044;4;9;820;0;CEDEÑO CHOEZ FREDDY HUMBERTO;1;48,4383561643836;3;ALDEAN MARLON ANTONIO;1;32,8575342465753;2; ; ; ; 
5;5;5180900000011;2;18;90;0;ORTIZ SILVA ALBERTO ASAEL;1;45,013698630137;3;ALEAGA GUERRERO NESTOR RODRIGO;1;35,358904109589;2; ; ; ; 
3;4;3080000000012;3;8;0;0;MERA BAUTISTA DAIRA URISTELA;2;39,5945205479452;2;ALEGRIA PORTOCARRERO DELIA MARIA;2;31,9808219178082;2; ; ; ; 
5;51;5097350000030;3;9;735;0;VERA CRUZ GLORIA MARIA;2;28,7452054794521;1;ALEJANDRO CRESPIN MARIA MAURA;2;41,7424657534247;2; ; ; ; 
7;17;7090000000262;10;9;0;0;CONTRERAS CAICEDO BETILDE JOSEFINA;2;42,120218579235;2;ALEJANDRO MEDINA CRISTINA SORAYA;2;42,8547945205479;2; ; ; ; 
5;10;5094100000046;1;9;410;0;REDIR ZUBAY PABLO RAMON;1;47,8794520547945;3;ALEJANDRO RODRIGUEZ VICTOR HUGO;1;54,5163934426229;3; ; ; ; 
5;56;5094100000064;4;9;410;0;REYES COCHEA ABEL ISAIAS;1;41,9781420765027;2;ALEJANDRO VALLEJO INGRID JOHANNA;2;25,0465753424658;1; ; ; ; 
5;4;5100350000004;4;10;35;0;DAVILA AUZ LENIN AUGUSTO;1;27,1342465753425;1;ALEMAN ERAZO AMANDA GUADALUPE;2;25,6027397260274;1; ; ; ; 
7;11;7170000000161;7;17;0;0;DIAZ NIETO GONZALO SAMUEL;1;48,8821917808219;3;ALEMAN GARCIA JAZMIN JACQUELINE;2;29,0849315068493;1; ; ; ; 
5;56;5170800000027;3;17;80;0;GARCIA AVILES WILSON RAMIRO;1;53,0794520547945;3;ALEMAN YEPEZ MARCELO DAVID;1;41,441095890411;2; ; ; ; 
7;10;7050000000033;1;5;0;0;ILAQUICHE LICTA RAUL CLEMENTE;1;33,7671232876712;2;ALENCASTRO MALDONADO MILTON NAUN;1;43,2684931506849;2; ; ; ; 
5;9002;5095050000034;1;9;505;0;MOREIRA LUCUMI ELENA ELIZABETH;2;32,2821917808219;2;ALFONSO MORA ARCADIO MAURICIO;1;41,9016393442623;2; ; ; ; 
5;6;5062100000010;1;6;210;0;ORTIZ AUCANSHALA PEDRO VICENTE;1;36,7835616438356;2;ALLAICA CAIN HECTOR ANIBAL;1;42,4562841530055;2; ; ; ; 
3;55;3090000000093;3;9;0;0;ANCHUNDIA MANCHENO LUIS ALBERTO;1;42,2704918032787;2;ALLAUCA AREVALO HILDA INES;2;51,3397260273973;3; ; ; ; 
5;8;5061950000043;3;6;195;0;GORDILLO MARIA JUANA;2;52,1315068493151;3;ALLAUCA MAIGUA JUAN CARLOS;1;27,6958904109589;1; ; ; ; 
5;12001;5129450000028;1;12;945;0;RODRIGUEZ PIEDRAHITA JESSICA PRISCILA;2;38,4098360655738;2;ALLO BUENANO JORGE WASHINGTON;1;40,0301369863014;2; ; ; ; 
5;6;5051000000022;2;5;100;0;VILCA QUILUMBA RODRIGO RAMIRO;1;34,6338797814208;2;ALMACHI ZAPATA FREDY WIMPER;1;35,9068493150685;2; ; ; ; 
5;48;5170850000002;2;17;85;0;GARRIDO VILLEGAS VICENTE;1;62,3907103825137;3;ALMAGRO ANALUISA AMABLE NEPTALI;1;57,786301369863;3; ; ; ; 
5;8;5170650000020;2;17;65;0;ESPIN CADENA AMILCAR RODRIGO;1;42,068306010929;2;ALMEIDA CANIZARES LETICIA DEL CARMEN;2;37,7369863013699;2; ; ; ; 
7;17016;7170000000225;1;17;0;0;ROMAN HINOSTROZA JORGE ENRIQUE;1;69,0821917808219;4;ALMEIDA CARRANCO JOSE GUSTAVO GILBERTO;1;68,2794520547945;4; ; ; ; 
5;4;5135500000012;3;13;550;0;ZAMBRANO CHAVEZ BAIRON HORIDES;1;34,0983606557377;2;ALMEIDA CEVALLOS IGNACIO MARIANO;1;50,3879781420765;3; ; ; ; 
5;8;5040050000028;4;4;5;0;GARCIA JIMENEZ IRMA ANALIA;2;25,4356164383562;1;ALMEIDA CEVALLOS MARIBEL DE LAS MERCEDES;2;40,9150684931507;2; ; ; ; 
5;6;5170850000033;3;17;85;0;SANMIGUEL PALACIOS MAYRA ROCIO;2;50,0655737704918;3;ALMEIDA ESTRELLA JAIME CRECENCIO;1;39,9890410958904;2; ; ; ; 
5;55;5094200000058;3;9;420;0;CHAVEZ PAREDES FRANCISCO AURELIO;1;54,5928961748634;3;ALMEIDA LEON PATRICIA DEL ROCIO;2;36,1232876712329;2; ; ; ; 
7;10;7090000000194;14;9;0;0;INAMAGUA HURTADO ANGEL ARTURO;1;26,3661202185792;1;ALMEIDA LOPEZ WILFRIDO LEONARDO;1;51,2657534246575;3; ; ; ; 
7;48;7170000000001;1;17;0;0;BOHORQUEZ ROMERO ELSA XIMENA;2;49,9234972677596;3;ALMEIDA MENA PEDRO DANIEL;1;36,8602739726027;2; ; ; ; 
5;62;5061950000074;4;6;195;0;VILLARROEL ROSA NARCISA;2;42,9917808219178;2;ALMEIDA MURILLO NELSON ALEJANDRO;1;45,9371584699454;3; ; ; ; 
3;5;3210000000007;1;21;0;0;ENCALADA JARAMILLO TITO LUCAS;1;49,9945355191257;3;ALMEIDA NAULA CARLOS ESTEBAN;1;52,8027397260274;3; ; ; ; 
7;55;7130000000093;5;13;0;0;UQUILLAS FERNANDEZ JOSE;1;56,041095890411;3;ALMEIDA ORMAZA JOSE REINALDO;1;47,4219178082192;3; ; ; ; 
7;6;7100000000015;3;10;0;0;MENA RUALES HERNANDO ALEX;1;52,2465753424658;3;ALMEIDA QUINA FANNY DEL PILAR;2;47,8356164383562;3; ; ; ; 
5;8;5094200000037;2;9;420;0;CASTILLO GRANDA ELBA GRACIELA;2;54,1666666666667;3;ALMEIDA QUINDE GLADYS ESTHER;2;51,3369863013699;3; ; ; ; 
5;71;5049950000017;2;4;995;0;PRADO CASTILLO JAIRO MARCELO;1;41,6191780821918;2;ALMEIDA REINOSO EDWIN FREDERMAN;1;37,2712328767123;2; ; ; ; 
3;71;3060000000019;1;6;0;0;VELASTEGUI MAZON LUIS ALFREDO;1;44,1753424657534;2;ALMEIDA SANTILLAN LUIS RAMIRO;1;37,5205479452055;2; ; ; ; 
5;48;5093900000004;4;9;390;0;MARTINEZ PRADO LAURA JESSICA;2;30,4398907103825;2;ALMEIDA TROYA JUANA DEL ROCIO;2;37,3424657534247;2; ; ; ; 
5;48;5100500000002;2;10;50;0;CABRERA PONCE CARLOTA ALEXANDRA;2;35,813698630137;2;ALMEIDA VELA SORAIDA CUMANDA;2;23,2575342465753;1; ; ; ; 
7;3;7100000000004;1;10;0;0;ECHEVERRIA FEIJOO VICTOR HUGO;1;66,7322404371585;4;ALMEIDA VENEGAS CARLOS HERNAN;1;34,9260273972603;2; ; ; ; 
5;56;5139750000024;3;13;975;0;PINCAY SANCAN DIANA ELIZABETH;2;20,7342465753425;1;ALMENDARIZ MARTINEZ ELIZABETH ALEXANDRA;2;32,7479452054795;2; ; ; ; 
5;4;5093900000022;1;9;390;0;BAQUERIZO ADUM LEOPOLDO BECHARA;1;51,5643835616438;3;ALMEYDA JALIL VICENTE FERNANDO;1;40,041095890411;2; ; ; ; 
5;8;5021650000027;3;2;165;0;NUÑEZ ALDAZ CARLOTA BERTILA;2;42,379781420765;2;ALOMALIZA MANOBANDA JORGE ENRIQUE;1;37,2630136986301;2; ; ; ; 
7;8;7040000000021;3;4;0;0;REYES OBANDO HENRY WILSON;1;41,0520547945206;2;ALOMIA RODRIGUEZ JORGE ELIAS;1;58,8684931506849;3; ; ; ; 
5;17;5094350000029;2;9;435;0;ANDRADE PINCAY VANESSA LISETTE;2;22,0765027322404;1;ALONSO OLAYA MARIA ROSA;2;57,9808743169399;3; ; ; ; 
5;13004;5134650000024;3;13;465;0;GARCIA MUENTES SEGUNDO ALCIDES;1;47,8383561643836;3;ALONZO CEDEÑO LADY LUCIA;2;21,931693989071;1; ; ; ; 
7;48;7090000000003;3;9;0;0;NICOLALDE CORDERO BLANCA LUZMILA;2;49,372602739726;3;ALONZO MORA CESAR RICARDO;1;40,1452054794521;2; ; ; ; 
3;55;3090000000095;5;9;0;0;HOJAS GOMEZ JORGE GUSTAVO;1;49,586301369863;3;ALONZO VILLACIS MARCO ANTONIO;1;39,2465753424658;2; ; ; ; 
5;17007;5170600000107;2;17;60;0;SAA GARCIA POLITA DEL ROCIO;2;42,4426229508197;2;ALQUINGA CATAGNA SEGUNDO FABIAN;1;36,8904109589041;2; ; ; ; 
5;48;5152550000002;2;15;255;0;GRANDA ULCUANGO LAURA ESTHELA;2;48,2931506849315;3;ALQUINGA CHUQUIMARCA MAURO EUSEBIO;1;20,8794520547945;1; ; ; ; 
5;14003;5146110000007;1;14;611;0;LAFEBRE ROJAS TONY IVAN;1;37,3178082191781;2;ALTAMIRANO ALTAMIRANO RENE REMIGIO;1;35,4219178082192;2; ; ; ; 
5;8;5098900000027;3;9;890;0;ESPIN BOLANOS NANCY KARINA;2;34,3306010928962;2;ALTAMIRANO ARIAS ELSA JUDITH;2;26,4289617486339;1; ; ; ; 
5;18001;5181350000079;1;18;135;0;VINUEZA PEREZ NELSON ROMAN;1;44,386301369863;2;ALTAMIRANO ARIAS RODRIGO HUMBERTO;1;39,986301369863;2; ; ; ; 
7;48;7180000000002;2;18;0;0;SALTOS ESPINOZA GIOCONDA MARIA;2;39,8575342465753;2;ALTAMIRANO CAMINO GERMAN ALBERTO;1;48,4876712328767;3; ; ; ; 
5;7;5095050000019;1;9;505;0;UQUILLAS LAGO ANTONIO ROBERTO;1;32,9452054794521;2;ALTAMIRANO CARRANZA STEFANIA BELEN;2;20,5205479452055;1; ; ; ; 
7;7;7090000000120;12;9;0;0;BRAVO VITER MARITZA ANITA;2;45,8579234972678;3;ALTAMIRANO COELLO MONICA LUCIA;2;31,3972602739726;2; ; ; ; 
7;48;7170000000002;2;17;0;0;COBO MONTALVO FAUSTO ANTONIO;1;52,7369863013699;3;ALTAMIRANO ESCOBAR MILTON RODRIGO;1;53,931693989071;3; ; ; ; 
3;10;3170000000047;2;17;0;0;ULCUANGO FARINANGO ROSA JULIANA;2;37,0246575342466;2;ALTAMIRANO SOLARTE MARIA ISABEL;2;34,1584699453552;2; ; ; ; 
7;18001;7180000000041;1;18;0;0;VELA NUNEZ MARIO OSWALDO;1;61,0328767123288;3;ALULEMA JACOME LAURA MARIA ERNESTINA;2;53,1287671232877;3; ; ; ; 
5;1;5095100000006;3;9;510;0;ABUDEYE VERA CARLOS JAVIER;1;25,4438356164384;1;ALULEMA ZAPATA NORMAN ENRIQUE;1;33,1068493150685;2; ; ; ; 
3;20002;3200000000002;2;20;0;0;CRUZ SAYO LUIS ALBERTO;1;59,1150684931507;3;ALULIMA GRANDA SONIA BARBARITA;2;45,5205479452055;3; ; ; ; 
3;1;3110000000005;2;11;0;0;CAZAR KIRBY FRANCISCO GODOFREDO;1;45,6246575342466;3;ALULIMA VILLAVICENCIO KLEBER ORLANDO;1;39,4876712328767;2; ; ; ; 
3;3;3090000000015;3;9;0;0;MITE ORRALA WALTER ADOLFO;1;54,2049180327869;3;ALVARADO ACOSTA JESSICA JANETH;2;37,1041095890411;2; ; ; ; 
5;56;5096750000027;3;9;675;0;MORAN ARREAGA SOSTENES JOSE;1;52,8684931506849;3;ALVARADO ALCIVAR ROSA ANGELICA;2;51,7013698630137;3; ; ; ; 
5;11002;5113000000028;3;11;300;0;PUCHA SIVISACA MARCO RODRIGO;1;40,5917808219178;2;ALVARADO ALVARADO MARIA PIEDAD;2;42,1092896174863;2; ; ; ; 
5;7;5127500000016;1;12;750;0;CAICE LUZARRAGA DANIEL ARMANDO;1;26,4125683060109;1;ALVARADO ALVARADO SILVINO FREDDY;1;35,5808219178082;2; ; ; ; 
7;5;7210000000008;2;21;0;0;SALAZAR BERMEO ADOLFO FERNANDO;1;40,041095890411;2;ALVARADO BARCO PABLO PASCUAL;1;42,7213114754098;2; ; ; ; 
5;3;5099200000007;1;9;920;0;TERAN ESPINALES VLADIMIR;1;42,431693989071;2;ALVARADO BARZOLA MARIA CLEMENCIA;2;57,7150684931507;3; ; ; ; 
5;15005;5157000000002;2;15;700;0;GREFA CHIMBO BERTHA RITA;2;46,4043715846995;3;ALVARADO BENAVIDES ROSA OLIVA;2;29,1315068493151;1; ; ; ; 
5;22006;5226450000016;1;22;645;0;BAILON BRIONES CRUZ DANIELA;2;21,4520547945205;1;ALVARADO CERDA MARGARITA LUCIA;2;32,558904109589;2; ; ; ; 
5;56;5094000000041;1;9;400;0;CARCHI LARA EDUARDO JOSE ANTONIO;1;50,1338797814208;3;ALVARADO CHIRIGUAYA JULIO ALFREDO;1;51,8547945205479;3; ; ; ; 
5;1;5096750000005;2;9;675;0;AYALA HIDALGO PEDRO TOMAS;1;34,7131147540984;2;ALVARADO CORDOVA GLADYS IMELDA;2;34,7841530054645;2; ; ; ; 
5;1;5113300000001;1;11;330;0;JIMENEZ CORDOVA MARIA YOLANDA;2;42,9835616438356;2;ALVARADO GRANDA ANITA HERMIDIA;2;26,7868852459016;1; ; ; ; 
5;21002;5218650000014;2;21;865;0;IÑEGUEZ OCHOA GALO ALBINO;1;56,8465753424658;3;ALVARADO GREFA ANGEL PEDRO;1;29,2684931506849;1; ; ; ; 
5;16005;5168800000008;2;16;880;0;AGUIRRE BARRIGA CLARA MARINA;2;41,2164383561644;2;ALVARADO GREFA FANNY VIRJINIA;2;37,1479452054795;2; ; ; ; 
5;16007;5168800000009;1;16;880;0;FLORES HIDALGO MIRYAM JANETH;2;25,1095890410959;1;ALVARADO GREFA SANDRA ROSALINA;2;32,1424657534247;2; ; ; ; 
5;1;5129460000005;2;12;946;0;DUME QUINTO VICTOR PASCUAL;1;50,3333333333333;3;ALVARADO LARA NORY JOSEFA;2;34,5136612021858;2; ; ; ; 
5;5;5012750000007;1;1;275;0;VASQUEZ ALVEAR PEDRO LEONARDO;1;61,758904109589;3;ALVARADO LOPEZ ORLANDO BOLIVAR;1;33,7753424657534;2; ; ; ; 
